freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	|Ewe|/V	|I|/A	Ns	I Range	(Q-Qo)/mA.h	<Ece>/V	|Ece|/V	Phase(Zce)/deg	|Zce|/Ohm	Re(Zce)/Ohm	-Im(Zce)/Ohm	Phase(Zwe-ce)/deg	|Zwe-ce|/Ohm	Re(Zwe-ce)/Ohm	-Im(Zwe-ce)/Ohm	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	dq/mA.h	
3.5195883E-002	4.1450073E+001	9.5385933E+000	4.2533440E+001	-1.2959429E+001	6.365929204751027E+004	1.3571681E+001	6.7570491E-006	4.7407159E+005	2.3842488E+004	1.000000000000000E+000	2.0256813E-004	4.7625617E-006	0	14	3.405103449161225E-006	1.3281385E+001	5.7656936E-002	-1.3204836E+001	1.2106286E+004	1.1786191E+004	2.7654758E+003	-1.3203977E+001	1.2148819E+004	1.1827642E+004	2.7750144E+003	0.0000000E+000	2.2912068E-002	5.2725817E-003	2.3510912E-002	1.2959429E+001	3.816312132454666E-006
2.3795672E-002	3.8696083E+001	2.1593847E+001	4.4313442E+001	-2.9163136E+001	6.374787105196493E+004	1.3571408E+001	6.7316710E-006	3.0973631E+005	7.3549750E+004	1.000000000000000E+000	2.1104141E-004	4.7624694E-006	0	14	8.873509245696066E-006	1.3208020E+001	8.1773572E-002	-1.8000702E+001	1.7170414E+004	1.6329969E+004	5.3061499E+003	-1.8029257E+001	1.7213891E+004	1.6368665E+004	5.3277437E+003	0.0000000E+000	1.9705890E-002	1.0996616E-002	2.2566516E-002	2.9163136E+001	5.468405796534841E-006
1.6098291E-002	6.1208134E+001	-2.6533495E+001	6.6711784E+001	2.3436550E+001	6.387879805854952E+004	1.3572035E+001	6.7208666E-006	-3.7260259E+005	-5.8942656E+004	1.000000000000000E+000	3.1772128E-004	4.7625958E-006	0	14	1.304249307263848E-005	1.3168571E+001	1.0509083E-001	-2.3421032E+001	2.2065871E+004	2.0247838E+004	8.7708477E+003	-2.3294901E+001	2.2111545E+004	2.0309047E+004	8.7443145E+003	0.0000000E+000	1.3753209E-002	-5.9619644E-003	1.4989856E-002	-2.3436550E+001	4.168983826942419E-006
1.0915886E-002	6.6941513E+001	8.9463778E+000	6.7536682E+001	-7.6121707E+000	6.407187506825966E+004	1.3571427E+001	6.7682890E-006	1.6297234E+006	2.8597557E+004	1.000000000000000E+000	3.2164878E-004	4.7625790E-006	0	14	1.075800703500595E-005	1.3166005E+001	1.2490771E-001	-2.8578962E+001	2.6226906E+004	2.3031385E+004	1.2546151E+004	-2.8526297E+001	2.6289982E+004	2.3098326E+004	1.2555098E+004	0.0000000E+000	1.4676282E-002	1.9614073E-003	1.4806768E-002	7.6121707E+000	-2.284486037632530E-006
7.3873415E-003	2.7522701E+001	-2.0859020E+000	2.7601631E+001	4.3340712E+000	6.435716608260735E+004	1.3572001E+001	6.6982884E-006	-1.0328519E+007	-5.8987004E+004	1.000000000000000E+000	1.3145441E-004	4.7625595E-006	0	14	-3.211697075015258E-006	1.3181199E+001	1.4434510E-001	-3.2699604E+001	3.0308305E+004	2.5504879E+004	1.6373591E+004	-3.2668198E+001	3.0330344E+004	2.5532402E+004	1.6371505E+004	0.0000000E+000	3.6126141E-002	-2.7379431E-003	3.6229745E-002	-4.3340712E+000	-1.396970411002121E-005
5.0018891E-003	3.9505459E+001	1.7702950E+001	4.3290596E+001	-2.4137819E+001	6.477850910379726E+004	1.3572116E+001	7.0467959E-006	1.7973823E+006	3.0056925E+005	1.000000000000000E+000	2.0615876E-004	4.7622066E-006	0	14	-2.977055043324981E-005	1.3166687E+001	1.5954944E-001	-3.4132286E+001	3.3503262E+004	2.7732133E+004	1.8798865E+004	-3.4119453E+001	3.3545895E+004	2.7771639E+004	1.8816568E+004	0.0000000E+000	2.1079971E-002	9.4462298E-003	2.3099706E-002	2.4137819E+001	-2.655885335823455E-005
1.0000186E+006	-2.7784161E+001	4.7274139E+001	5.4834332E+001	-1.2044379E+002	8.527282703696226E+004	1.3574283E+001	1.3990981E-005	3.3665760E-003	2.5022493E-003	2.000000000000000E+000	2.8159309E-004	5.1353427E-006	0	14	1.317871539381738E-009	1.3454617E+001	1.7685849E-004	4.0688492E+001	3.4439472E+001	2.6114256E+001	-2.2452681E+001	-9.3848869E+001	2.4877567E+001	-1.6699047E+000	2.4821459E+001	0.0000000E+000	-9.2404298E-003	1.5722390E-002	1.8236751E-002	1.2044379E+002	0.000000000000000E+000
6.7700600E+005	-1.4139581E+001	3.5127068E+001	3.7866062E+001	-1.1192610E+002	8.527321203700220E+004	1.3574258E+001	1.7117260E-005	6.6924593E-003	5.7592937E-003	2.000000000000000E+000	2.0631512E-004	5.4485495E-006	0	14	4.876014314390886E-009	1.3456341E+001	1.2774991E-004	1.3234151E+001	2.3446590E+001	2.2823910E+001	-5.3676543E+000	-7.3731812E+001	3.1000648E+001	8.6843290E+000	2.9759413E+001	0.0000000E+000	-9.8613482E-003	2.4498619E-002	2.6408872E-002	1.1192610E+002	3.558142775009148E-009
4.5833025E+005	-5.0766854E+000	3.5851646E+001	3.6209297E+001	-9.8059647E+001	8.527359703704249E+004	1.3574213E+001	1.4846018E-005	9.6857334E-003	9.4953394E-003	2.000000000000000E+000	1.9205322E-004	5.3039753E-006	0	14	8.050520720240052E-009	1.3454818E+001	1.3514861E-004	-2.7802660E+001	2.5480627E+001	2.2539125E+001	1.1884871E+001	-6.9907036E+001	5.0830227E+001	1.7462440E+001	4.7736519E+001	0.0000000E+000	-3.8720421E-003	2.7344432E-002	2.7617216E-002	9.8059647E+001	3.174506405849166E-009
3.1029172E+005	1.1974822E+001	3.7187550E+001	3.9068020E+001	-7.2150841E+001	8.527398203708278E+004	1.3574256E+001	1.5363312E-005	1.3792799E-002	1.2496970E-002	2.000000000000000E+000	1.9014896E-004	4.8671254E-006	0	14	1.406346832926728E-008	1.3455819E+001	1.7841552E-004	-4.8204304E+001	3.6657269E+001	2.4431208E+001	2.7328949E+001	-6.0564388E+001	7.4079529E+001	3.6406029E+001	6.4516495E+001	0.0000000E+000	7.8456011E-003	2.4364345E-002	2.5596382E-002	7.2150841E+001	6.012947609027226E-009
2.1007459E+005	2.9332069E+001	1.4746831E+001	3.2830463E+001	-2.6691170E+001	8.527436703712284E+004	1.3574137E+001	1.5591024E-005	5.1374532E-002	1.0365524E-002	2.000000000000000E+000	1.5756076E-004	4.7992244E-006	0	14	2.437726796731315E-008	1.3454216E+001	2.6601582E-004	-6.3978935E+001	5.5428921E+001	2.4316753E+001	4.9810246E+001	-5.0272427E+001	8.3939339E+001	5.3648823E+001	6.4557076E+001	0.0000000E+000	2.7213769E-002	1.3681845E-002	3.0459516E-002	2.6691170E+001	1.031379963804587E-008
1.4222091E+005	1.9331598E+001	-7.2101817E+000	2.0632437E+001	2.0454203E+001	8.527462103714934E+004	1.3574191E+001	1.4635270E-005	-1.5520670E-001	-1.8954042E-002	2.000000000000000E+000	1.0062096E-004	4.8768338E-006	0	14	2.447547187120512E-008	1.3455779E+001	4.1908555E-004	-6.7265427E+001	8.5933945E+001	3.3210262E+001	7.9257309E+001	-5.3897823E+001	8.9170822E+001	5.2541862E+001	7.2047127E+001	0.0000000E+000	4.5411590E-002	-1.6937338E-002	4.8467372E-002	-2.0454203E+001	9.820390389197322E-011
9.6283031E+004	1.0801090E+001	-5.4382162E+000	1.2092880E+001	2.6724693E+001	8.527487503717584E+004	1.3574227E+001	1.4073585E-005	-3.0395821E-001	-6.1470583E-002	2.000000000000000E+000	5.8191039E-005	4.8120082E-006	0	14	2.607053519740374E-008	1.3454296E+001	5.9679657E-004	-6.4039749E+001	1.2402235E+002	5.4290466E+001	1.1150824E+002	-5.8463982E+001	1.2444983E+002	6.5091553E+001	1.0607002E+002	0.0000000E+000	7.3859796E-002	-3.7187502E-002	8.2693286E-002	-2.6724693E+001	1.595063326198621E-009
6.5181484E+004	4.4556031E+000	-8.8789301E+000	9.9341736E+000	6.3351700E+001	8.527526003721589E+004	1.3574252E+001	1.5427897E-005	-2.7500162E-001	-2.1968128E-001	2.000000000000000E+000	4.8350052E-005	4.8670431E-006	0	14	2.746989779224249E-008	1.3455739E+001	7.8903616E-004	-6.2385761E+001	1.6211818E+002	7.5144417E+001	1.4365103E+002	-5.9432758E+001	1.5652374E+002	7.9600021E+001	1.3477209E+002	0.0000000E+000	4.5148466E-002	-8.9969888E-002	1.0066263E-001	-6.3351700E+001	1.399362594838748E-009
4.4128563E+004	2.9170656E+000	-5.6567292E+000	6.3645782E+000	6.2720718E+001	8.527564503725618E+004	1.3574211E+001	1.8880333E-005	-6.3758039E-001	-5.0364727E-001	2.000000000000000E+000	3.0528125E-005	4.7965668E-006	0	14	3.448480676134598E-008	1.3453414E+001	1.0437146E-003	-6.2362003E+001	2.1759618E+002	1.0093930E+002	1.9276761E+002	-6.0967426E+001	2.1400146E+002	1.0385637E+002	1.8711089E+002	0.0000000E+000	7.2012343E-002	-1.3964523E-001	1.5711960E-001	-6.2720718E+001	7.014908969103492E-009
2.9876783E+004	3.1466503E+000	-5.2541385E+000	6.1243267E+000	5.9083035E+001	8.527603003729635E+004	1.3574183E+001	1.4983040E-005	-1.0138760E+000	-7.4622726E-001	2.000000000000000E+000	2.9031200E-005	4.7403087E-006	0	14	3.540411164504399E-008	1.3455739E+001	1.3640334E-003	-6.0715008E+001	2.8775201E+002	1.4075505E+002	2.5097656E+002	-5.9645607E+001	2.8475815E+002	1.4390170E+002	2.4572243E+002	0.0000000E+000	8.3894171E-002	-1.4008279E-001	1.6328326E-001	-5.9083035E+001	9.193048836980066E-010
2.0227139E+004	-3.7687996E-001	-2.9442449E+000	2.9682682E+000	9.7294518E+001	8.527641503733641E+004	1.3574145E+001	1.4604619E-005	-2.6724634E+000	-2.6293800E+000	2.000000000000000E+000	1.3982675E-005	4.7107183E-006	0	14	3.740024404331482E-008	1.3454978E+001	1.7504778E-003	-5.8584587E+001	3.7159467E+002	1.9368971E+002	3.1712283E+002	-5.8396179E+001	3.6888757E+002	1.9331284E+002	3.1417859E+002	0.0000000E+000	-4.2775683E-002	-3.3417013E-001	3.3689678E-001	-9.7294518E+001	1.996132398270831E-009
1.3695073E+004	1.5829219E+000	-3.0172095E-001	1.6114209E+000	1.0791703E+001	8.527680003737658E+004	1.3574068E+001	1.3596618E-005	-3.8516811E+001	-1.3503405E+000	2.000000000000000E+000	7.6023562E-006	4.7177969E-006	0	14	3.730834493060481E-008	1.3454818E+001	2.2935814E-003	-5.6271523E+001	4.8615518E+002	2.6994147E+002	4.0432471E+002	-5.6096855E+001	4.8678543E+002	2.7152438E+002	4.0402298E+002	0.0000000E+000	6.0959518E-001	-1.1619502E-001	6.2057036E-001	-1.0791703E+001	-9.189911271000502E-011
9.2692256E+003	-9.2120963E-001	-2.1417809E+000	2.3314915E+000	1.1327321E+002	8.527718503741687E+004	1.3574091E+001	1.4222101E-005	-8.0168104E+000	-6.7652531E+000	2.000000000000000E+000	1.1074644E-005	4.7500257E-006	0	14	3.933960475665306E-008	1.3453053E+001	2.9514201E-003	-5.3897572E+001	6.2134827E+002	3.6611740E+002	5.0202759E+002	-5.3849659E+001	6.1907520E+002	3.6519620E+002	4.9988580E+002	0.0000000E+000	-1.6946919E-001	-3.9401013E-001	4.2890999E-001	-1.1327321E+002	2.031259826048249E-009
6.2722681E+003	-8.8776881E-001	8.7785351E-001	1.2485032E+000	-1.3532176E+002	8.527757003745693E+004	1.3573875E+001	1.9190087E-005	2.8905033E+001	1.4290197E+001	2.000000000000000E+000	6.0018574E-006	4.8072425E-006	0	14	4.420883691980432E-008	1.3454136E+001	3.7702518E-003	-5.1097874E+001	7.8428577E+002	4.9252512E+002	6.1034674E+002	-5.1188606E+001	7.8441241E+002	4.9163736E+002	6.1122461E+002	0.0000000E+000	-5.6953526E-001	5.6317413E-001	8.0095911E-001	1.3532176E+002	4.869232163151261E-009
4.2448467E+003	1.0547192E+000	2.7186573E+000	2.9160812E+000	-6.8795937E+001	8.527799603750138E+004	1.3573997E+001	1.0282632E-005	1.3791251E+001	1.1987079E+001	2.000000000000000E+000	1.4198932E-005	4.8691827E-006	0	14	4.493284115498378E-008	1.3451651E+001	4.7341017E-003	-4.8170151E+001	9.7225800E+002	6.4841901E+002	7.2445728E+002	-4.8230515E+001	9.7498767E+002	6.4947375E+002	7.2717590E+002	0.0000000E+000	1.2403313E-001	3.1970924E-001	3.4292597E-001	6.8795937E+001	7.240042351794605E-010
2.8779956E+003	7.5812268E-001	3.2286332E+000	3.3164473E+000	-7.6785645E+001	8.527839703754324E+004	1.3574028E+001	6.3719099E-006	1.7128181E+001	1.6233139E+001	2.000000000000000E+000	1.5255796E-005	4.6000418E-006	0	14	5.024661685633526E-008	1.3451891E+001	5.4926816E-003	-4.5314465E+001	1.1940504E+003	8.3967444E+002	8.4894238E+002	-4.5397350E+001	1.1968802E+003	8.4043256E+002	8.5217102E+002	0.0000000E+000	6.8927608E-002	2.9354352E-001	3.0152747E-001	7.6785645E+001	5.313775701351474E-009
1.9481171E+003	2.3777432E+000	2.4540064E+000	3.4169886E+000	-4.5904266E+001	8.527907203761349E+004	1.3574069E+001	7.2597409E-006	3.3291195E+001	1.7170925E+001	2.000000000000000E+000	1.6729118E-005	4.8958659E-006	0	14	4.997583900773053E-008	1.3457945E+001	7.0861885E-003	-4.2132534E+001	1.4473821E+003	1.0733713E+003	9.7097314E+002	-4.2141415E+001	1.4507916E+003	1.0757490E+003	9.7342712E+002	0.0000000E+000	2.0364696E-001	2.1017867E-001	2.9265535E-001	4.5904266E+001	-2.707778486047307E-010
1.3187339E+003	1.2558448E+000	1.7618735E+000	2.1636415E+000	-5.4519131E+001	8.527951703765988E+004	1.3574008E+001	6.6398652E-006	6.8499634E+001	4.5422089E+001	2.000000000000000E+000	1.0444343E-005	4.8272063E-006	0	14	5.059917140884490E-008	1.3460390E+001	8.3383666E-003	-3.8952129E+001	1.7273690E+003	1.3433257E+003	1.0859465E+003	-3.8971363E+001	1.7294534E+003	1.3445815E+003	1.0877084E+003	0.0000000E+000	2.6826584E-001	3.7636057E-001	4.6218377E-001	5.4519131E+001	6.233324011143762E-010
8.9299957E+002	2.6701777E+000	6.4403248E-001	2.7467484E+000	-1.3560434E+001	8.527996303770645E+004	1.3574052E+001	7.4071522E-006	2.7673309E+002	1.5213840E+001	2.000000000000000E+000	1.3170106E-005	4.7947988E-006	0	14	5.252140179395326E-008	1.3449445E+001	9.7204335E-003	-3.5895241E+001	2.0272871E+003	1.6422858E+003	1.1886086E+003	-3.5865776E+001	2.0298281E+003	1.6449559E+003	1.1892527E+003	0.0000000E+000	3.5391781E-001	8.5363068E-002	3.6406684E-001	1.3560434E+001	1.922230385108356E-009
6.0441974E+002	3.3267844E+000	-4.3868732E+000	5.5056472E+000	5.2825146E+001	8.528040703775280E+004	1.3574018E+001	6.4118422E-006	-6.0024208E+001	-3.8108322E+001	2.000000000000000E+000	2.6317266E-005	4.7800495E-006	0	14	5.650943053433366E-008	1.3457463E+001	1.1251470E-002	-3.2750195E+001	2.3538396E+003	1.9796666E+003	1.2733738E+003	-3.2616604E+001	2.3542708E+003	1.9829934E+003	1.2689869E+003	0.0000000E+000	1.0975085E-001	-1.4472325E-001	1.8163168E-001	-5.2825146E+001	3.988028740380400E-009
4.0908368E+002	2.5229177E+000	2.5251157E+000	3.5694990E+000	-4.5024944E+001	8.528085303779924E+004	1.3574011E+001	4.8604629E-006	1.5407306E+002	7.7103615E+001	2.000000000000000E+000	1.7037179E-005	4.7729886E-006	0	14	5.789857274786906E-008	1.3458586E+001	1.2811878E-002	-2.9814070E+001	2.6842463E+003	2.3289685E+003	1.3345725E+003	-2.9834036E+001	2.6876909E+003	2.3314915E+003	1.3370977E+003	0.0000000E+000	1.9801067E-001	1.9818315E-001	2.8015137E-001	4.5024944E+001	1.389142213535404E-009
2.7686047E+002	5.6896172E+000	3.6408558E+000	6.7548184E+000	-3.2615677E+001	8.528129403784545E+004	1.3574100E+001	5.8807818E-006	1.5789040E+002	4.5870693E+001	2.000000000000000E+000	3.2217267E-005	4.7695239E-006	0	14	6.074351555158190E-008	1.3444354E+001	1.4431352E-002	-2.6923971E+001	3.0257427E+003	2.6977769E+003	1.3700798E+003	-2.6936628E+001	3.0324644E+003	2.7034666E+003	1.3737207E+003	0.0000000E+000	1.2469690E-001	7.9795077E-002	1.4804247E-001	3.2615677E+001	2.844942803712842E-009
1.8742110E+002	3.0712552E+000	7.4351673E+000	8.0445213E+000	-6.7555878E+001	8.528174503789237E+004	1.3574085E+001	5.8218138E-006	1.1421179E+002	9.7564537E+001	2.000000000000000E+000	3.8353370E-005	4.7676385E-006	0	14	5.343661020934734E-008	1.3463677E+001	1.6063945E-002	-2.4308107E+001	3.3693716E+003	3.0706602E+003	1.3869792E+003	-2.4401670E+001	3.3752358E+003	3.0737314E+003	1.3944144E+003	0.0000000E+000	4.7458664E-002	1.1489215E-001	1.2430821E-001	6.7555878E+001	-7.306905342234570E-009
1.2699121E+002	1.4431253E+001	-2.3304627E+000	1.4618213E+001	9.1733398E+000	8.528218403793825E+004	1.3574066E+001	6.8607933E-006	-5.3777960E+002	-1.3667846E+001	2.000000000000000E+000	6.9677677E-005	4.7664976E-006	0	14	5.981504218215781E-008	1.3468007E+001	1.7664572E-002	-2.1982561E+001	3.7059858E+003	3.4365527E+003	1.3872408E+003	-2.1866028E+001	3.7185032E+003	3.4509839E+003	1.3849104E+003	0.0000000E+000	6.7532919E-002	-1.0905701E-002	6.8407819E-002	-9.1733398E+000	6.378431972810479E-009
8.5907173E+001	1.1343382E+001	1.4126325E+000	1.1431004E+001	-7.0987043E+000	8.528262503798422E+004	1.3574044E+001	7.7579552E-006	1.3114795E+003	2.0028625E+001	2.000000000000000E+000	5.4485674E-005	4.7664821E-006	0	14	5.874140396637510E-008	1.3469611E+001	1.9334795E-002	-1.9524498E+001	4.0564077E+003	3.8231589E+003	1.3556915E+003	-1.9489851E+001	4.0675715E+003	3.8345022E+003	1.3571041E+003	0.0000000E+000	8.6810812E-002	1.0810864E-002	8.7481380E-002	7.0987043E+000	-1.073638215782713E-009
5.8157570E+001	5.2001071E+000	-3.3054833E+000	6.1617637E+000	3.2442356E+001	8.528308403803210E+004	1.3574149E+001	6.3819853E-006	-8.2790192E+002	-2.3825322E+002	2.000000000000000E+000	2.9372808E-005	4.7669482E-006	0	14	6.396836057404522E-008	1.3453494E+001	2.0827109E-002	-1.7495968E+001	4.3690654E+003	4.1669443E+003	1.3135101E+003	-1.7434179E+001	4.3730342E+003	4.1721445E+003	1.3102046E+003	0.0000000E+000	1.3696267E-001	-8.7061249E-002	1.6229120E-001	-3.2442356E+001	5.226956607670115E-009
3.9407314E+001	5.7165871E+000	4.5444460E+000	7.3028321E+000	-3.8483223E+001	8.528353403807897E+004	1.3574167E+001	6.9656685E-006	8.8871466E+002	3.4414511E+002	2.000000000000000E+000	3.4801084E-005	4.7654230E-006	0	14	6.925648754807096E-008	1.3431726E+001	2.2252766E-002	-1.5376730E+001	4.6696309E+003	4.5024731E+003	1.2382205E+003	-1.5411841E+001	4.6763491E+003	4.5081899E+003	1.2427649E+003	0.0000000E+000	1.0718998E-001	8.5211523E-002	1.3693318E-001	3.8483223E+001	5.288126974025746E-009
2.6682035E+001	1.5253386E+001	-7.2369471E+000	1.6883104E+001	2.5381933E+001	8.528395303812274E+004	1.3574195E+001	7.0447795E-006	-8.2422491E+002	-1.5144395E+002	2.000000000000000E+000	8.0523314E-005	4.7694612E-006	0	14	6.985040988404812E-008	1.3457423E+001	2.3606664E-002	-1.3476714E+001	4.9495454E+003	4.8132583E+003	1.1534923E+003	-1.3354421E+001	4.9627036E+003	4.8285117E+003	1.1462554E+003	0.0000000E+000	5.3513292E-002	-2.5389303E-002	5.9230812E-002	-2.5381933E+001	5.939223359771606E-010
1.8042725E+001	8.5213223E+000	4.5125608E+000	9.6424131E+000	-2.7903954E+001	8.528444303817395E+004	1.3574101E+001	1.0137084E-005	1.9547666E+003	4.2812402E+002	2.000000000000000E+000	4.5960303E-005	4.7664730E-006	0	14	7.665699731957273E-008	1.3437900E+001	2.4808226E-002	-1.1801421E+001	5.2047344E+003	5.0947183E+003	1.0644740E+003	-1.1830810E+001	5.2139990E+003	5.1032397E+003	1.0689866E+003	0.0000000E+000	9.1650635E-002	4.8534613E-002	1.0370848E-001	2.7903954E+001	6.806587435524608E-009
1.2226137E+001	-1.3549130E-001	8.0661030E+000	8.0672407E+000	-9.0962341E+001	8.528481103821227E+004	1.3574121E+001	6.3976631E-006	1.6138647E+003	1.6134094E+003	2.000000000000000E+000	3.8447226E-005	4.7658459E-006	0	14	4.469561619208030E-008	1.3460991E+001	2.5910029E-002	-1.0413591E+001	5.4366064E+003	5.3470581E+003	9.8267999E+002	-1.0497437E+001	5.4379375E+003	5.3469229E+003	9.9074609E+002	0.0000000E+000	-2.0819057E-003	1.2394063E-001	1.2395812E-001	9.0962341E+001	-3.196138112749243E-008
8.2759562E+000	6.9026732E+000	4.3061657E+000	8.1357212E+000	-3.1957577E+001	8.528534403826774E+004	1.3574101E+001	9.5259711E-006	4.4659229E+003	1.2511246E+003	2.000000000000000E+000	3.8769533E-005	4.7653466E-006	0	14	8.996980838252158E-008	1.3429601E+001	2.6846498E-002	-9.1782455E+000	5.6336929E+003	5.5615640E+003	8.9860999E+002	-9.2102394E+000	5.6411948E+003	5.5684668E+003	9.0291614E+002	0.0000000E+000	1.0428581E-001	6.5057687E-002	1.2291473E-001	3.1957577E+001	4.527419219044128E-008
5.6043758E+000	5.4057198E+000	4.9372911E+000	7.3211098E+000	-4.2406883E+001	8.528574303830939E+004	1.3574107E+001	7.0018646E-006	5.7518047E+003	2.6159399E+003	2.000000000000000E+000	3.4899916E-005	4.7670255E-006	0	14	8.856346353432955E-008	1.3466323E+001	2.7788403E-002	-8.1726761E+000	5.8292959E+003	5.7700942E+003	8.2867468E+002	-8.2131176E+000	5.8353501E+003	5.7755000E+003	8.3361200E+002	0.0000000E+000	1.0085552E-001	9.2115968E-002	1.3659132E-001	4.2406883E+001	-1.406344848192029E-009
3.7924759E+000	1.2767832E+001	4.1148481E+000	1.3414526E+001	-1.7863220E+001	8.528632203836972E+004	1.3574106E+001	7.3091869E-006	1.0198669E+004	9.5962256E+002	2.000000000000000E+000	6.3940213E-005	4.7664907E-006	0	14	2.973043354134259E-008	1.3477228E+001	2.8505258E-002	-7.6235704E+000	5.9803447E+003	5.9274849E+003	7.9337732E+002	-7.6463661E+000	5.9935464E+003	5.9402529E+003	7.9749219E+002	0.0000000E+000	7.0952304E-002	2.2866681E-002	7.4546054E-002	1.7863220E+001	-5.883302999298696E-008
2.5682116E+000	7.0504937E+000	6.0863051E+000	9.3141060E+000	-4.0802246E+001	8.528716403845767E+004	1.3574164E+001	6.4545134E-006	1.0182060E+004	4.3477114E+003	2.000000000000000E+000	4.4401819E-005	4.7671583E-006	0	14	-4.981248831806519E-009	1.3452813E+001	2.9336547E-002	-7.0667324E+000	6.1538857E+003	6.1071382E+003	7.5708350E+002	-7.1148319E+000	6.1616338E+003	6.1141885E+003	7.6316980E+002	0.0000000E+000	8.1271291E-002	7.0157059E-002	1.0736404E-001	4.0802246E+001	-3.471168237314911E-008
1.7399776E+000	1.6638033E+001	-5.6495271E+000	1.7571035E+001	1.8755175E+001	8.528839603858627E+004	1.3574044E+001	7.7383875E-006	-1.6190652E+004	-1.6737626E+003	2.000000000000000E+000	8.3749845E-005	4.7663580E-006	0	14	4.486741171500499E-008	1.3426914E+001	3.0105110E-002	-6.8524318E+000	6.3161665E+003	6.2710483E+003	7.5359814E+002	-6.7837138E+000	6.3320161E+003	6.2876865E+003	7.4794861E+002	0.0000000E+000	5.3889886E-002	-1.8298579E-002	5.6911841E-002	-1.8755175E+001	4.984866054681151E-008
1.1772907E+000	1.0072378E+001	-7.6712567E-001	1.0101548E+001	4.3553147E+000	8.529020503877476E+004	1.3574156E+001	7.3311035E-006	-1.7622597E+005	-1.0163121E+003	2.000000000000000E+000	4.8153921E-005	4.7669841E-006	0	14	1.813669852765037E-007	1.3417212E+001	3.0969417E-002	-6.5028419E+000	6.4966479E+003	6.4548501E+003	7.3576160E+002	-6.4860849E+000	6.5065688E+003	6.4649224E+003	7.3499445E+002	0.0000000E+000	9.8708853E-002	-7.5177979E-003	9.8994724E-002	-4.3553147E+000	1.364995735614987E-007
7.9621863E-001	1.3926413E+000	-8.7433701E+000	8.8535852E+000	8.0949966E+001	8.529287003905280E+004	1.3574164E+001	7.2808398E-006	-2.2861723E+004	-2.2296070E+004	2.000000000000000E+000	4.2198026E-005	4.7662074E-006	0	14	3.446970966483099E-007	1.3428518E+001	3.1985056E-002	-6.3587422E+000	6.7107979E+003	6.6695127E+003	7.4324304E+002	-6.2832398E+000	6.7112197E+003	6.6709053E+003	7.3449969E+002	0.0000000E+000	1.7766465E-002	-1.1154254E-001	1.1294860E-001	-8.0949966E+001	1.633301113718062E-007
5.3938830E-001	1.7228243E+001	-1.9252682E+000	1.7335484E+001	6.3763881E+000	8.529679403946223E+004	1.3574182E+001	6.2119530E-006	-1.5325948E+005	-1.8903313E+003	2.000000000000000E+000	8.2625818E-005	4.7662829E-006	0	14	4.295743982239912E-007	1.3444594E+001	3.2974813E-002	-6.6311369E+000	6.9183501E+003	6.8720674E+003	7.9891016E+002	-6.5989017E+000	6.9352417E+003	6.8892954E+003	7.9698486E+002	0.0000000E+000	5.7328299E-002	-6.4064777E-003	5.7685152E-002	-6.3763881E+000	8.487730157568129E-008
3.6507010E-001	1.6322254E+001	-2.5607929E+000	1.6521914E+001	8.9164324E+000	8.530258304006606E+004	1.3574311E+001	6.9718535E-006	-1.7024305E+005	-4.0897581E+003	2.000000000000000E+000	7.8752273E-005	4.7665349E-006	0	14	2.635208550146520E-007	1.3465802E+001	3.3998948E-002	-7.2520847E+000	7.1328438E+003	7.0757837E+003	9.0041498E+002	-7.2152104E+000	7.1487139E+003	7.0921060E+003	8.9785419E+002	0.0000000E+000	5.9794255E-002	-9.3811005E-003	6.0525678E-002	-8.9164324E+000	-1.660535432093392E-007
2.4724665E-001	8.9677162E+000	1.1559861E+001	1.4630459E+001	-5.2197002E+001	8.531112304095691E+004	1.3574327E+001	7.0236583E-006	5.5684855E+004	3.4763738E+004	2.000000000000000E+000	6.9732967E-005	4.7662870E-006	0	14	-2.507326951045646E-007	1.3477589E+001	3.4930948E-002	-7.8248868E+000	7.3287549E+003	7.2605151E+003	9.9777991E+002	-7.9047608E+000	7.3392197E+003	7.2694829E+003	1.0093398E+003	0.0000000E+000	4.1895363E-002	5.4005340E-002	6.8350554E-002	5.2197002E+001	-5.142535501192167E-007
1.6750640E-001	1.4262468E+001	-6.8231144E+000	1.5810531E+001	2.5566288E+001	8.532372104227077E+004	1.3574284E+001	6.9656567E-006	-1.3925348E+005	-2.5934535E+004	2.000000000000000E+000	7.5359312E-005	4.7663998E-006	0	14	-1.010334573147929E-006	1.3467887E+001	3.5861459E-002	-8.3992386E+000	7.5238042E+003	7.4431060E+003	1.0990012E+003	-8.3320885E+000	7.5369224E+003	7.4573687E+003	1.0921781E+003	0.0000000E+000	5.7056062E-002	-2.7295418E-002	6.3248985E-002	-2.5566288E+001	-7.596018780433648E-007
